id,active,year,mileage,price,make_id,model_id,submodel_id,body_type,transmission,fuel_type,exterior_color,created_at,updated_at,
482239f28ef2e0a4fb5f244663bb20a4,t,2017,0,93000,kia,467,477,SUV,Automatic,Diesel,White,2019-01-20 02:32:02.544705+01,2019-08-16 01:46:51.394022+02,
139c2fc43a405412fba65e49006302ee,t,2010,149000,26000,mitsubishi,661,226,SUV,Automatic,Petrol,Grey,2019-08-14 02:54:58.100596+02,2019-08-16 02:13:11.632136+02,
ff52c38a10d776d3a689d7f88145f068,t,2012,11000,119500,nissan,668,1166,SUV,Automatic,,Black,2018-06-30 11:19:15+02,2019-08-15 00:47:10.433081+02,
735213ae33a4dafd60431dd73a5e3f27,t,2016,60000,122000,bmw,75,731,Sedan,Automatic,Petrol,Grey,2019-03-14 03:42:55.171827+01,2019-08-16 03:29:57.739155+02,
83dfae86c142476ec32ae52f8e2d3cd7,t,2016,120000,40000,hyundai,389,479,Hatchback,Automatic,Petrol,Black,2019-05-10 03:30:39.633029+02,2019-08-16 02:34:41.830719+02,
05183e7e9a8ea2775c9599730d3ddf48,t,2017,0,,mitsubishi,661,226,SUV,Automatic,Petrol,Grey,2019-02-27 11:15:29.197732+01,2019-08-16 03:46:41.261361+02,
bec932dcd6cd528d255c8ff0b79c5a4a,t,2016,72000,28000,toyota,900,1273,Sedan,Automatic,Petrol,Silver,2019-08-02 02:24:12.449246+02,2019-08-16 01:49:35.426565+02,
be8510d9827567b6a2c1652bdeacdb2d,t,2015,45286,114950,jeep,441,446,,Automatic,Petrol,Red,2018-11-23 00:15:47.93918+01,2019-08-15 06:15:53.653718+02,
edc348eefecf7fda5a2446292e8c7a5b,t,2019,0,144000,toyota,880,390,Truck,Automatic,Diesel,Grey,2019-04-09 00:03:53.493452+02,2019-08-16 02:47:20.338481+02,
f852ed499bf12dfa85ab63e8aae8be4c,t,2018,29000,90000,toyota,882,1570,SUV,Automatic,Petrol,White,2019-08-16 00:15:18.933366+02,2019-08-16 00:15:18.933366+02,
b125907233f04ecc9b4e68d26c7f7683,t,2011,172000,26000,land-rover,482,324,SUV,Automatic,Petrol,Gold,2019-03-26 00:03:17.270903+01,2019-08-15 00:00:30.124692+02,
8f76034b0121a240505022105e8f6a2d,t,2019,3480,185000,mercedes-benz,580,1016,Sedan,Automatic,,Black,2019-07-01 16:07:36.948282+02,2019-08-16 00:12:31.702503+02,
4bb265e1756c025cceb4edfcb742e985,t,2017,4261,89951,mitsubishi,661,226,,Automatic,Petrol,White,2018-12-08 00:03:49.642587+01,2019-08-16 04:12:30.546662+02,
b5e02d19ed3fc789420d476829b949c0,t,2017,64692,71953,honda,346,1350,SUV,Automatic,Petrol,Green,2019-07-29 00:23:52.396468+02,2019-08-16 00:23:59.204702+02,
1a85bf07cebe957b25b31dcc1b651f87,t,2017,19245,270000,bmw,81,748,Sedan,Automatic,Petrol,Black,2019-06-19 11:51:43.042983+02,2019-08-16 00:02:25.058503+02,
a1d8fa9ece1e0317b7a29ed8b83aac5f,t,2009,127222,20000,chevrolet,194,803,SUV,Automatic,Petrol,Green,2019-08-09 03:30:03.598102+02,2019-08-16 03:46:55.299845+02,
9033fd0d9bb0962f277ec59b04018617,t,2013,20000,46500,volkswagen,903,130,Hatchback,Automatic,,White,2018-06-30 11:42:52+02,2019-08-15 01:27:55.679997+02,
39b60fe9ffec0cc06737a34ee687f586,t,2018,0,175000,nissan,687,1185,SUV,Automatic,Petrol,Black,2019-02-28 07:30:01.866309+01,2019-08-14 03:08:21.49107+02,
7fbbbe26d9b5c35b22f40c68630e0ec6,t,2010,134000,19000,honda,345,334,Sedan,Manual,Petrol,White,2018-08-17 08:18:00+02,2019-08-16 08:23:52.32847+02,
c0ace1ea8d892e49cb9c3c0379ae6d8f,t,2012,114000,15000,ford,303,265,Hatchback,Automatic,,Gold,2018-06-30 11:41:57+02,2019-08-15 01:26:52.729685+02,
20a054965acd55f416492480b294c423,t,2016,86631,45970,chevrolet,166,459,,Automatic,Petrol,White,2018-12-22 00:14:36.256824+01,2019-08-16 04:18:02.092198+02,
5a455afdb799242df1150c4c3ee3ccb3,t,2008,137000,47000,mercedes-benz,607,1131,Sedan,Automatic,Petrol,Gold,2019-08-02 02:51:06.34159+02,2019-08-16 02:50:50.367195+02,
8a0ea9dc19d43362e19bd7bc1f110b70,t,2007,150000,15000,toyota,874,127,Sedan,Automatic,Petrol,Silver,2018-06-15 09:01:59+02,2019-08-16 09:03:55.421503+02,
85e89dc9698abead507432284be780d1,t,2009,170000,15500,mitsubishi,mitsubishi-l300,1512,SUV,Automatic,Petrol,Black,2018-09-02 23:22:16+02,2019-08-16 08:14:09.871898+02,
ce36b93c5f9b5090becbbf2e32d281ed,t,2015,34673,39960,renault,772,389,Hatchback,Automatic,Petrol,Red,2019-06-15 07:47:36.233774+02,2019-08-16 02:28:31.41067+02,
ab7f014cdc491410c586f6dc89efe8e4,t,2016,0,240000,lexus,514,323,Coupe,Automatic,,Silver,2018-06-30 11:35:44+02,2019-08-15 02:00:00.370657+02,
ec170571071a01dc2c4974ea45006a4c,t,2009,82000,14999,nissan,667,94,Sedan,Automatic,Petrol,White,2019-04-20 00:01:57.748591+02,2019-08-16 07:52:11.693178+02,
3699528d61021df8be41fa720b34a1d5,t,2010,114000,37000,jeep,445,943,SUV,Automatic,Petrol,Blue,2019-08-16 01:12:58.491591+02,2019-08-16 01:12:58.491591+02,
d7af600a3d0549b3ca19d3bc00cb026b,t,2013,350000,13500,toyota,872,49,Sedan,Automatic,Petrol,White,2018-08-02 09:48:55+02,2019-08-16 08:37:30.96995+02,
ccba7900e7153f9cd860e5911613034e,t,2009,155000,25000,audi,37,436,Convertible,Automatic,Petrol,Grey,2019-03-04 01:16:55.350041+01,2019-08-16 03:15:00.575215+02,
a4ad01e41bd616a3c6183527364ed522,t,2009,150000,12500,toyota,900,228,Sedan,Automatic,Petrol,White,2019-06-01 00:02:58.234795+02,2019-08-16 06:22:15.811184+02,
8cbb6f54e388de15b27dd75bbacfb349,t,2018,15200,275000,toyota,882,460,SUV,Automatic,Petrol,White,2019-07-25 02:43:58.530986+02,2019-08-16 01:53:23.063085+02,
b765eb76726008b9bd698a801f9ffe1d,t,2016,98113,34999,toyota,900,228,,Automatic,Petrol,White,2018-12-08 00:03:23.332246+01,2019-08-16 04:12:21.753338+02,
999906f9ca286ec73605308466ea3b9c,t,2007,74400,11000,nissan,697,35,Hatchback,Automatic,Petrol,Beige,2019-06-10 00:21:30.882659+02,2019-08-16 06:12:37.513134+02,
23ce9e5311a8d6c8351208b550966603,t,2017,27100,139000,mercedes-benz,580,1016,Sedan,Automatic,Petrol,Black,2019-07-16 05:05:04.294761+02,2019-08-16 03:09:14.003721+02,
82f72fabe6fb37f9556b0121061ccb80,t,2009,82000,169000,audi,47,183,Coupe,Automatic,,Black,2018-06-30 11:56:08+02,2019-08-15 01:45:20.030656+02,
09b0efcbd9e7022bb360f176a4bd7cc2,t,2017,137000,185000,ford,290,857,SUV,Automatic,Petrol,Blue,2019-08-16 03:39:06.858961+02,2019-08-16 03:39:06.858961+02,
10bf1b533318763de529d20fd0aaacc5,t,2012,155000,73000,toyota,882,1570,,Automatic,Petrol,White,2019-07-20 03:08:12.973507+02,2019-08-16 01:55:55.360959+02,
a35eea5f0e03f00aca7ecfff1ef1ce50,t,2010,300000,33000,toyota,880,390,Truck,Automatic,Petrol,Silver,2018-08-10 08:15:21+02,2019-08-16 08:30:59.038538+02,
a02d26395b120deb544efe43eef7096a,t,2005,226000,33000,toyota,882,1570,SUV,Automatic,Petrol,Silver,2019-08-06 00:44:34.162781+02,2019-08-16 01:55:23.973673+02,
518242a44bc59168281f8d938a5e4a15,t,2010,180000,36000,land-rover,485,32,SUV,Automatic,Petrol,Black,2019-06-14 06:30:45.5221+02,2019-08-16 02:42:46.371485+02,
4f84a11f1e5ee8d24e678aa4e5442c7c,t,2017,0,89000,toyota,880,390,Truck,Manual,,White,2018-06-30 11:53:14+02,2019-08-15 01:42:20.074907+02,
62d05bc3415d44ec7b9cd56a5d2bf3b4,t,2017,55000,125000,infiniti,397,273,SUV,Automatic,Petrol,Blue,2019-07-28 02:08:42.027533+02,2019-08-16 01:38:50.626442+02,
bc8fe7f1da53156421d8c02f7ebcbd9a,t,2007,175000,9000,ford,303,265,Hatchback,Automatic,,Black,2018-06-30 12:08:16+02,2019-08-15 01:34:45.898999+02,
9c1522ba67c0946bbf2c65305407bfd9,t,2015,105000,180000,porsche,765,104,Sedan,Automatic,Petrol,White,2019-07-24 02:25:38.280443+02,2019-08-16 02:11:24.069606+02,
0950bbbb8a9de5cf88e5b4d20803f9f7,t,1998,345000,20000,nissan,687,39,SUV,Automatic,Petrol,White,2019-05-30 00:05:36.010719+02,2019-08-16 06:31:40.286117+02,
8830c1b18baa5f9e287ea7a5ad90b1c2,t,2015,62000,85000,dodge,234,816,Sedan,Automatic,Petrol,Black,2019-07-17 00:23:47.924392+02,2019-08-16 00:14:10.832756+02,
df4631d32467b753c88d9c6cba9956c0,t,2007,98960,139900,bentley,63,702,Convertible,Automatic,Petrol,Black,2018-11-15 00:06:10.865073+01,2019-08-16 01:46:17.528132+02,
a57b5bc1bd8a44d1d5b146fe366dc75e,t,2015,56724,243000,mercedes-benz,mercedes-benz-gts,1503,Wagon,Automatic,Petrol,Black,2019-06-15 07:38:47.429765+02,2019-08-16 02:42:52.896281+02,
31b773d046a83beed013780de7b9f2aa,t,2017,57000,42000,hyundai,383,429,Sedan,Automatic,Petrol,Blue,2019-07-31 03:38:41.104201+02,2019-08-16 02:37:03.927479+02,
3d9e7ec4c82e738360c291b28e5cb9aa,t,2009,225000,12000,honda,345,334,Sedan,Automatic,Petrol,White,2019-05-12 00:02:31.549954+02,2019-08-16 07:17:07.905315+02,
4c9c97b4b0aa386bdc0a257ad43e816c,t,2019,0,225000,toyota,882,460,SUV,Automatic,Diesel,Black,2019-07-17 01:18:14.760862+02,2019-08-16 02:58:30.393315+02,
c5ec8118b330653fcc9f7121d7919c64,t,2019,0,74000,hyundai,388,1375,SUV,Automatic,Petrol,Red,2019-05-02 00:51:43.203837+02,2019-08-14 03:44:45.195594+02,
212d42f29b506fc5bdb84b6a2a32760b,t,2014,84421,46900,toyota,892,1261,SUV,Automatic,Petrol,Silver,2019-06-21 01:33:02.058245+02,2019-08-16 01:50:53.02097+02,
cf6c233f3d5c44aa5f07026f4525ea01,t,2016,42530,172000,porsche,764,68,SUV,Automatic,Petrol,Black,2019-04-25 01:57:56.711864+02,2019-08-16 03:16:00.353699+02,
77df69a6d0324f88d227c1addfa5fe7c,t,2016,82000,27500,toyota,900,1273,Hatchback,Automatic,Petrol,Brown,2019-08-14 03:13:35.854905+02,2019-08-16 01:48:34.998249+02,
6861d7c1a95adbed9fae1a33fcf092c3,t,2010,190000,22000,audi,43,301,Sedan,Automatic,Petrol,Grey,2019-05-16 00:02:28.11068+02,2019-08-15 00:00:34.621229+02,
e80c4fbd4d5aeb9279ed7180d05189d9,t,2011,169000,85000,porsche,761,325,SUV,Automatic,,White,2018-06-30 11:34:02+02,2019-08-15 01:14:13.125802+02,
08def6686314a6d89e5ac22c2cdedcad,t,2017,30500,108150,jeep,445,74,SUV,Automatic,,Grey,2019-05-06 00:07:40.204125+02,2019-08-16 05:13:49.115721+02,
43a3bab4e034a61e9d4f06c3961ec888,t,2017,15000,330000,mercedes-benz,mercedes-benz-gts,1503,Luxury,Automatic,Petrol,Black,2019-06-25 01:32:30.213546+02,2019-08-16 03:14:52.283083+02,
50bf4cba167f79ac8775f6c1084e8dec,t,2019,7000,775000,mercedes-benz,597,1084,SUV,Automatic,Petrol,,2019-06-24 03:08:56.556216+02,2019-08-16 02:59:43.617399+02,
6f750d58a9d74b5e12aeda189e8b5e70,t,2013,160000,23000,toyota,874,127,Sedan,Automatic,Petrol,Grey,2019-06-12 00:09:53.033807+02,2019-08-16 05:52:59.321874+02,
2ed2e9a3ff626007d2549e27933dbf4c,t,2016,22870,120000,lexus,516,997,,Automatic,Petrol,Grey,2019-02-03 00:46:53.322477+01,2019-08-16 00:19:40.126896+02,
3da072ee0100c1db643dd24f5197bf95,t,2014,105000,125000,bmw,98,438,SUV,Automatic,Petrol,White,2019-06-05 09:51:44.041808+02,2019-08-16 06:13:18.928747+02,
03cfc48ba145f35f55e121e42a7b3ed5,t,2014,118000,32000,nissan,667,1390,Sedan,Automatic,Petrol,Red,2019-08-09 02:44:19.715803+02,2019-08-16 02:27:20.298042+02,
48cfd3f56c10c111fd7ce68a92f56658,t,2006,198450,28080,toyota,882,1570,SUV,Automatic,Petrol,Gold,2019-06-15 07:38:59.91135+02,2019-08-16 02:42:31.633376+02,
fd0a450f88d7fc0e0418235728222d6b,t,2013,45000,29000,hyundai,383,429,Sedan,Automatic,,Black,2018-06-30 11:40:18+02,2019-08-15 01:59:16.029527+02,
f2f7d234568888dc2e60a85e982ea839,t,2018,0,239000,nissan,687,39,SUV,Automatic,Petrol,Grey,2019-04-29 03:22:20.203195+02,2019-08-16 03:03:23.614749+02,
4fc2c5a4099977424ab1da6e1cab54b8,t,2015,45094,79952,lincoln,528,440,,Automatic,Petrol,Silver,2019-02-22 00:27:08.394124+01,2019-08-16 04:45:59.240907+02,
af3694f7cc780b64acb7926ccba09501,t,2011,150000,14300,toyota,900,228,Hatchback,Automatic,Petrol,White,2019-06-11 00:06:53.66725+02,2019-08-16 05:57:38.686318+02,
6ba9706e973edf71420c8a3649bbe5f5,t,2009,341605,33600,toyota,882,1570,SUV,Automatic,Petrol,Silver,2019-06-15 08:08:50.957399+02,2019-08-16 01:59:22.669811+02,
37996275e2c018bd2f1fe2471dec1f3b,t,2016,45000,115000,lexus,501,984,Sedan,Automatic,,Black,2018-06-30 11:13:52+02,2019-08-15 00:34:52.111953+02,
d64b23b96b5c91c70ea64840ae3334fe,t,2009,309000,39000,bmw,100,364,SUV,Automatic,Petrol,White,2019-05-03 00:48:53.648973+02,2019-08-16 01:57:58.199448+02,
1e5738df3e73860c83ea1c2cb5d467b1,t,2008,150000,68000,toyota,882,460,SUV,Automatic,Petrol,White,2018-06-15 09:03:21+02,2019-08-16 09:06:11.741515+02,
fbee3b512f31afe0dcd43e0e46d2453d,t,2012,132000,66000,gmc,339,236,SUV,Automatic,,Black,2018-06-30 11:21:38+02,2019-08-15 00:51:52.456796+02,
dac19c3b430a814f4f9138db14673543,t,2016,70000,57000,audi,36,211,Sedan,Automatic,Petrol,Blue,2019-08-09 00:41:49.045395+02,2019-08-16 00:37:47.392522+02,
6bc643bb2d5bd318230dc368ba0dc913,t,2010,222000,11500,mitsubishi,646,253,Sedan,Automatic,,Beige,2018-06-30 11:44:37+02,2019-08-15 01:30:18.72965+02,
7731fded60982edaec17df38a7374da7,t,2017,13000,282000,land-rover,485,964,SUV,Automatic,Petrol,Brown,2019-06-14 06:29:08.539807+02,2019-08-16 02:31:47.329136+02,
a1cfe72929dafe09c4d170c648475d62,t,2015,48000,377000,porsche,757,50,Coupe,Manual,Petrol,Red,2019-02-25 00:03:37.288685+01,2019-08-16 03:05:55.559298+02,
b0702e31f9ec0842c91ea3040ad24a01,t,2012,40000,115000,mercedes-benz,mercedes-benz-gts,1503,Convertible,Automatic,Petrol,Silver,2019-07-20 03:46:53.98672+02,2019-08-16 03:14:33.186229+02,
3fb5ddfa7e7386ca86bb4e682bfd7e4c,t,2018,44000,90000,nissan,676,1171,Sports,Automatic,Petrol,Black,2019-08-11 02:39:58.110198+02,2019-08-16 02:26:00.13749+02,
d06afea0690ea6d1cf04e3c9ff72bd30,t,2018,15000,90000,ford,312,31,,,,Blue,2019-05-23 00:00:29.103001+02,2019-08-15 06:29:25.917451+02,
07cb311e196b81bcb61d0ba1d49a2530,t,2011,178000,14500,toyota,872,49,Sedan,Automatic,Petrol,Silver,2019-05-30 00:01:05.713493+02,2019-08-16 06:28:06.763142+02,
a7f49733683ba6e4fdb5342c42bd9e5c,t,2006,0,35000,mercedes-benz,607,1131,,Automatic,Petrol,White,2019-07-18 15:03:23.548869+02,2019-08-16 00:49:33.015871+02,
a2a42ab3502d544c85f043cc1b9d331b,t,2006,175000,35000,porsche,763,1209,Convertible,Manual,Petrol,Black,2019-06-27 01:46:11.748827+02,2019-08-16 03:15:14.555882+02,
76cd8e20029c4f610edf900c78aaf12c,t,2008,230000,9000,nissan,667,94,Sedan,Automatic,Petrol,White,2018-06-15 11:34:31+02,2019-08-16 09:31:36.405977+02,
0cf3f7f41e9ba4ab137bbfc5725cc410,t,2016,77000,96000,volkswagen,925,1450,SUV,Automatic,Petrol,Black,2019-02-17 01:14:42.475979+01,2019-08-16 02:05:18.396755+02,
efd70b817d209f7e1dbc9e5a2c676994,t,2006,90000,20000,chevrolet,193,318,SUV,Automatic,,Black,2018-06-30 11:20:21+02,2019-08-15 00:49:21.489195+02,
f226684887a543e6b02dd79c10cd6599,t,2006,250000,7500,ford,311,379,Sedan,Automatic,Petrol,Black,2018-07-26 09:19:01+02,2019-08-16 08:41:42.675131+02,
8dd0df3879f7d989154f248e68e51817,t,2019,0,205000,nissan,687,39,SUV,Automatic,Petrol,Black,2019-07-28 02:41:45.968273+02,2019-08-16 02:20:27.534314+02,
aee730092591c11fa57857789dface3c,t,2008,300000,15000,nissan,703,1197,SUV,Automatic,Petrol,White,2019-07-13 02:15:15.335888+02,2019-08-16 02:11:07.22671+02,
bf6af3ff5abe10d109fe96681927f912,t,2015,98000,105000,dodge,233,386,Coupe,Automatic,Petrol,Red,2019-05-10 00:03:52.5128+02,2019-08-16 07:18:54.909261+02,
2238546986defe7034b9fd5f454fae5d,t,2019,0,164000,nissan,687,39,SUV,Automatic,Petrol,White,2019-07-31 00:03:17.903446+02,2019-08-16 01:44:17.503277+02,
141912aeca15d558864463e3bb326d22,t,2017,60716,125952,toyota,882,1570,,Automatic,Petrol,White,2019-02-09 00:27:15.301888+01,2019-08-16 04:39:40.358131+02,
b6202a030acfcfe35d9f0b460ef80ec2,t,2013,70000,24000,kia,457,435,Sedan,Automatic,Petrol,Brown,2019-08-11 02:18:39.680639+02,2019-08-16 01:20:03.153089+02,
e9cdf33f4d85468238a8bce9b788896f,t,2003,220750,8000,honda,345,334,Sedan,Automatic,,White,2018-06-30 12:14:48+02,2019-08-15 00:08:42.597403+02,
2e502b5701d089db24ad8d37419981a4,t,2013,100000,29500,honda,345,334,Sedan,Automatic,Petrol,Grey,2019-06-01 00:02:44.136638+02,2019-08-16 06:21:55.122215+02,
f9ce1b02a1ae5007c0999066d85d4616,t,2014,94000,65000,bmw,74,724,Coupe,Automatic,Petrol,Red,2019-02-25 03:35:06.778945+01,2019-08-16 03:29:45.238333+02,
fc9d81b4740bbb0ab4bc84911d5bc8c9,t,2018,14000,66500,subaru,836,264,Sedan,Manual,Petrol,Silver,2019-07-28 00:57:21.851509+02,2019-08-16 00:41:23.467999+02,
d6fcb50a792ca0e55b5f5376a9f0ff45,t,2013,136000,43000,mercedes-benz,580,1016,Sedan,Automatic,Petrol,White,2019-07-10 03:41:16.084901+02,2019-08-16 03:10:29.014177+02,
fe16c7ff7b6cf2ed7fc7b6ad4b458b35,t,2015,94000,59000,dodge,234,817,Sedan,Automatic,Petrol,Red,2019-08-15 06:15:13.315377+02,2019-08-16 00:16:19.803767+02,
3370a4204e4544a0808331e9a4384aed,t,2019,0,159000,toyota,882,1570,SUV,Automatic,Petrol,White,2019-03-21 01:59:20.145347+01,2019-08-16 03:42:50.327739+02,
90e98b6987224e4a2a582937e4b39ff5,t,2013,97916,73320,toyota,882,1570,SUV,Automatic,Petrol,White,2019-06-15 07:57:02.290105+02,2019-08-16 02:17:17.748451+02,
7eafa1fb567337684a7600083b8c5a73,t,2019,0,63000,nissan,nissan-kicks,nissan-kicks-,Hatchback,Automatic,Petrol,Red,2019-01-23 03:45:49.400002+01,2019-08-16 02:24:49.113526+02,
97f1c73bab6e1aa1c3acf82e6fa6c621,t,2019,1000,98000,chevrolet,177,787,Sedan,Automatic,Petrol,Gold,2019-02-04 03:55:46.120911+01,2019-08-16 03:47:36.824178+02,
fead3b257488fff266f003e9516081e9,t,2002,17000,170000,lexus,507,986,Sedan,,Petrol,White,2019-07-08 07:41:28.820397+02,2019-08-16 02:36:52.49665+02,
55727869167a3f92c9e8c7a4eadc0d72,t,2017,42000,170000,lexus,491,971,SUV,Automatic,Petrol,Black,2019-08-03 02:09:54.532647+02,2019-08-16 01:26:26.764383+02,
da587475e0364616fcbaa50ee08b623e,t,2013,58000,72000,audi,42,134,Sedan,Automatic,Petrol,Gold,2019-07-11 16:01:01.304905+02,2019-08-16 00:36:22.975859+02,
ffe789166814eabc58d356f597094d0f,t,2008,263000,85000,mercedes-benz,581,1041,Coupe,Automatic,Petrol,Grey,2019-07-14 03:22:55.835223+02,2019-08-16 03:12:14.567857+02,
2cd392cbff3a2601ed5069df094dd4df,t,2019,0,395000,mercedes-benz,580,1030,Coupe,Automatic,Petrol,Black,2019-01-16 03:42:21.810445+01,2019-08-16 03:08:19.292314+02,
3287c696fa4635224f8b072c592624b9,t,2000,109999,7000,mercedes-benz,612,1149,,Automatic,Petrol,Silver,2019-07-18 14:50:03.022728+02,2019-08-16 00:53:17.692351+02,
52a21b1affb55c9c663c219340a79074,t,2015,108983,49500,ford,303,265,Hatchback,Manual,Petrol,Red,2019-07-26 03:46:25.288326+02,2019-08-16 03:36:46.651873+02,
d8d01a9c62ca8198291ff43c91e71bd1,t,2014,4100,9200000,ferrari,267,175,Coupe,Automatic,Hybrid,Red,2019-04-28 02:38:09.402883+02,2019-08-15 04:44:28.932911+02,
66a0de856e733651414776eda40aa77b,t,2011,129500,18000,bmw,72,718,Sedan,Automatic,Petrol,White,2019-03-01 00:02:43.433141+01,2019-08-15 00:00:28.204968+02,
98d12d8068efdbc7809a2b22e6951f10,t,2016,74697,60500,honda,342,888,Sedan,Automatic,Petrol,Black,2019-05-17 01:31:10.563646+02,2019-08-16 01:36:10.014246+02,
18fc8ddfb6947cf97610ddfbbded75f1,t,2016,53000,250000,porsche,765,104,Sedan,Automatic,,Brown,2019-05-25 00:04:24.836761+02,2019-08-16 05:22:06.52254+02,
82111279a7fbf6b4e04c2b88065fff7d,t,1993,250000,21000,nissan,687,1184,Wagon,Manual,Petrol,Brown,2019-05-30 03:02:51.586649+02,2019-08-16 02:20:03.409855+02,
97f4650457f293b4ead23acc056afa94,t,2013,29000,60000,dodge,234,816,Sedan,Automatic,,Black,2018-06-30 12:01:27+02,2019-08-15 01:56:02.555363+02,
df74863b5cce34a59c6ca295f35ab1cd,t,2017,8000,228000,ford,290,857,Truck,Automatic,Petrol,Grey,2019-06-13 00:08:16.663354+02,2019-08-16 05:49:31.759978+02,
d41a8b5a1f7b9ef6edcaded2de88aa07,t,2015,60000,128000,nissan,687,1185,SUV,Automatic,Petrol,Silver,2018-07-22 06:02:27+02,2019-08-16 00:47:15.445192+02,
8758c9de9bbc38462f60c36649db0065,t,2016,177000,88000,gmc,335,270,Truck,Automatic,Petrol,Red,2019-05-06 00:06:31.5741+02,2019-08-16 07:27:44.197893+02,
236629f7113df5529e41f7afc14c8dc7,t,2015,92860,57999,nissan,676,316,Sedan,Automatic,Petrol,White,2018-10-20 21:20:36.929364+02,2019-08-16 03:47:07.324237+02,
f9be30137d90af69f6e3112275ef1ca3,t,2016,14800,99500,jeep,441,938,SUV,Automatic,Petrol,Black,2019-08-04 01:50:56.636732+02,2019-08-15 05:00:52.457199+02,
9504ca40aa0e332fbc09a7b6685492a5,t,2016,0,142000,infiniti,414,920,SUV,Automatic,,Grey,2018-06-30 11:58:22+02,2019-08-15 01:47:05.112973+02,
55d09cb64c3523238efab8d0469c3c45,t,2014,53000,105000,ford,289,855,SUV,Automatic,,Blue,2018-06-30 11:59:28+02,2019-08-15 01:48:07.952713+02,
f78e02dfefb05b588b5d9e96588f378c,t,2008,106000,18000,nissan,685,196,SUV,Automatic,Petrol,White,2019-05-08 00:09:02.535404+02,2019-08-16 07:22:45.999142+02,
2faa2e6ef2afa7819002299f24f8df3d,t,2014,51000,105000,jeep,445,941,SUV,Automatic,,Grey,2018-06-30 12:05:31+02,2019-08-15 01:54:34.581851+02,
aff980babc18d5a6be0d40285cf42a35,t,2010,160000,15000,toyota,874,127,Sedan,Automatic,Petrol,White,2019-05-13 00:06:28.931497+02,2019-08-16 07:15:54.711254+02,
f8bf0a48c3b99e32f050d9d4864280e5,t,2015,73365,97920,infiniti,414,922,SUV,Automatic,Petrol,White,2019-06-15 08:36:41.959739+02,2019-08-16 00:58:42.443096+02,
67bf132e3249865645a61239f328e518,t,2013,71000,43000,toyota,881,501,Van,Automatic,,Silver,2018-06-30 11:14:17+02,2019-08-15 00:35:48.291971+02,
d72fb7f56be0d638adf495f096a9cf8b,t,2016,10000,45000,honda,342,888,Sedan,Automatic,Petrol,White,2018-08-06 08:11:35+02,2019-08-16 08:35:54.344667+02,
5e361e8251c912b6368c59a436ef9d5c,t,2011,120000,50000,honda,357,339,SUV,Automatic,Petrol,Grey,2018-07-22 06:02:31+02,2019-08-16 00:37:22.094669+02,
9aa129974332cd2826c757d99276f483,t,2017,27000,259000,land-rover,485,964,SUV,Automatic,Petrol,White,2019-05-31 04:01:10.741232+02,2019-08-16 02:29:14.53397+02,
a17328106df5f18b81d5f9df8c26ad94,t,2017,63000,120000,jeep,445,942,Convertible,Automatic,Petrol,Silver,2019-07-29 01:13:36.998781+02,2019-08-16 01:11:36.862166+02,
a60bd93dcabb76aa93376a0530e7b34f,t,2014,116000,32500,peugeot,738,163,Coupe,Automatic,Petrol,Blue,2019-08-15 04:27:30.412768+02,2019-08-16 00:48:21.295863+02,
8fb7570d7b15bd28e886ead29dca15e7,t,2015,70000,275000,mercedes-benz,607,1131,Coupe,Automatic,Petrol,Blue,2019-07-25 03:04:18.249039+02,2019-08-16 02:50:16.832104+02,
f64d3e6127c22f74a2939cfcdb894ed1,t,2017,72082,83000,cadillac,137,172,Sedan,Automatic,Petrol,White,2019-06-04 00:04:07.830049+02,2019-08-16 00:07:07.361303+02,
bd94e61ba2bfd42b0b353def357f8f44,t,2016,103000,280000,land-rover,485,32,SUV,Automatic,Petrol,White,2019-04-26 00:00:53.949679+02,2019-08-16 00:18:56.939195+02,
bb26258132704105d7cc369bcb7e0b61,t,2010,161000,75000,porsche,765,104,Sedan,Automatic,Petrol,Gold,2019-05-24 00:07:54.231946+02,2019-08-16 02:17:55.481778+02,
4461cee193e26a7f479f60b5a33d34fe,t,2017,45000,325000,mercedes-benz,597,1084,SUV,Automatic,Petrol,Blue,2019-04-18 02:23:21.633585+02,2019-08-16 03:06:06.859308+02,
ff24fc45b984fc0682e7bfc774bda8a2,t,2009,187000,18000,volkswagen,925,311,SUV,Automatic,Petrol,Black,2019-07-01 18:17:35.080285+02,2019-08-16 02:05:18.712803+02,
18cd4059e166fbec2bf21dd299f823b1,t,2008,208000,24000,mercedes-benz,580,1016,Sedan,Automatic,Petrol,White,2019-07-20 03:46:12.674657+02,2019-08-16 03:09:11.181365+02,
1565cd840c0b3e16edf52c93c0af78b3,t,2013,133000,48000,toyota,878,405,Van,Manual,Petrol,White,2018-12-07 01:52:24.587639+01,2019-08-16 01:58:11.943838+02,
846a979f93e03337d48bfa58afb9d325,t,2005,170000,6000,honda,342,128,Sedan,Automatic,Petrol,Black,2018-06-15 11:09:09+02,2019-08-16 09:27:32.863705+02,
916b083b61ade03c39903cfd9fd27aaa,t,2012,86661,119500,bmw,79,739,Convertible,Automatic,Petrol,Grey,2019-06-04 03:47:03.481668+02,2019-08-16 03:25:18.829824+02,
efb2200eff2ebebb2d555131ffe614db,t,2015,143000,67500,nissan,702,490,SUV,Automatic,,Black,2018-06-30 11:28:17+02,2019-08-15 01:04:12.464069+02,
